"Time (ms)","Centre de gravité"
"10694","146.8804"
"10727","149.3287"
"10760","151.7208"
"10794","154.0347"
"10827","156.1901"
"10860","158.0876"
"10894","159.6849"
"10927","161.0458"
"10960","162.3097"
"10994","163.6225"
"11027","165.0753"
"11060","166.6633"
"11094","168.2961"
"11127","169.8602"
"11160","171.269"
"11194","172.4781"
"11227","173.5242"
"11260","174.5209"
"11294","175.5258"
"11327","176.4812"
"11360","177.3273"
"11394","178.0501"
"11427","178.62"
"11460","178.9973"
"11494","179.1708"
"11527","179.145"
"11560","178.9516"
"11594","178.6829"
"11627","178.4542"
"11660","178.3415"
"11694","178.3616"
"11727","178.4853"
"11760","178.6658"
"11794","178.8714"
"11827","179.0979"
"11860","179.3499"
"11894","179.6138"
"11927","179.8467"
"11960","179.9819"
"11994","179.9515"
"12027","179.7475"
"12060","179.4643"
"12094","179.2287"
"12127","179.0972"
"12160","179.05"
"12194","179.0461"
"12227","179.0553"
"12260","179.063"
"12294","179.0651"
"12327","179.0621"
"12360","179.0553"
"12394","179.0444"
"12427","179.0279"
"12460","179.0047"
"12494","178.9769"
"12527","178.9542"
"12560","178.9588"
"12594","179.0243"
"12627","179.1855"
"12660","179.4465"
"12694","179.7492"
"12727","180.0016"
"12760","180.1513"
"12794","180.2082"
"12827","180.2105"
"12860","180.1926"
"12894","180.1788"
"12927","180.1881"
"12960","180.2402"
"12994","180.3539"
"13027","180.5291"
"13060","180.7363"
"13094","180.9454"
"13127","181.1387"
"13160","181.2888"
"13194","181.3729"
"13227","181.3994"
"13260","181.3943"
"13294","181.3779"
"13327","181.3544"
"13360","181.3092"
"13394","181.2132"
"13427","181.038"
"13460","180.7929"
"13494","180.5599"
"13527","180.4598"
"13560","180.55"
"13594","180.7712"
"13627","181.0139"
"13660","181.2276"
"13694","181.4473"
"13727","181.7284"
"13760","182.0789"
"13794","182.4648"
"13827","182.8564"
"13860","183.2295"
"13894","183.5623"
"13927","183.8649"
"13960","184.1572"
"13994","184.3971"
"14027","184.4844"
"14060","184.3563"
"14094","184.0494"
"14127","183.6527"
"14160","183.2391"
"14194","182.8677"
"14227","182.5966"
"14260","182.4486"
"14294","182.4015"
"14327","182.4285"
"14360","182.5264"
"14394","182.7117"
"14427","182.9829"
"14460","183.2824"
"14494","183.5205"
"14527","183.6492"
"14560","183.69"
"14594","183.7037"
"14627","183.7588"
"14660","183.9116"
"14694","184.1741"
"14727","184.4843"
"14760","184.7358"
"14794","184.8543"
"14827","184.8313"
"14860","184.7102"
"14894","184.587"
"14927","184.6086"
"14960","184.9006"
"14994","185.4722"
"15027","186.1847"
"15060","186.7838"
"15094","186.9887"
"15127","186.6007"
"15160","185.5784"
"15194","184.082"
"15227","182.4952"
"15260","181.3831"
"15294","181.362"
"15327","182.8879"
"15360","186.0278"
"15394","190.3741"
"15427","195.207"
"15460","199.7702"
